ID Items_count Cost Time State_count
max weight 50 
49,15,0.0119568590
ID Items_count Cost Time State_count
max weight 100 
49,15,0.0171496710
ID Items_count Cost Time State_count
max weight 250 
49,15,0.0443793520
ID Items_count Cost Time State_count
max weight 500 
49,15,0.0393257380
ID Items_count Cost Time State_count
max weight 1000 
49,15,0.0333256720
ID Items_count Cost Time State_count
max weight 2000 
49,15,0.0301929160
ID Items_count Cost Time State_count
max weight 50 
38,15,0.0350069530,	1757
39,15,0.0322080630,	1574
40,15,0.0614597770,	1538
41,15,0.0266618690,	1645
42,15,0.0333163340,	1675
43,15,0.0358785940,	1060
44,15,0.0284110190,	1873
45,15,0.0459548670,	1729
46,15,0.0262506570,	1357
47,15,0.0153571150,	1841
48,15,0.0170929810,	1796
49,15,0.0301636710,	1811
